event_id,user_id,start_time,planners,location,price,rating,services,Prop-writer,recommended,vote_count,popularity
1096700405,1018564374,2012-10-30T00:00:00.001Z,Sharon Pvt Ltd,humla,medium,4,Weddings,Robert,0,3783,60.929352
2362894171,1388567623,2012-10-31T00:00:00.001Z,John Pvt Ltd,mustang,low,4.5,Weddings,Sharon,1,924,36.605246
4272211954,3076890398,2012-10-31T00:00:00.001Z,Amy Pvt Ltd,pokhara,high,3.4,Private Parties,John,1,2566,56.257411
3376050735,4235478695,2012-12-11T20:00:00.003Z,Linda Pvt Ltd,nepalgung,low,3.5,Corporate Events,Amy,0,1449,29.21998
3744389392,657882633,2012-09-29T00:00:00.001Z,James Pvt Ltd,sira,medium,4.2,Weddings,Linda,1,1345,34.773106
191661856,208532117,2012-08-31T00:00:00.001Z,Emily Pvt Ltd,bardibas,high,4.1,Weddings,James,0,313,9.895061
1376745282,1733069841,2012-08-31T00:00:00.001Z,Kim Pvt Ltd,mugu,medium,3.5,Private Parties,Emily,0,932,36.743324
293751558,3029409500,2012-10-31T20:00:00.003Z,Michael Pvt Ltd,jumla,low,4,Corporate Events,Kim,1,1225,44.967453
176458041,2509951454,2012-10-29T16:30:00.003Z,John Pvt Ltd,humla,high,4.5,Weddings,Michael,0,1240,41.207568
2233735163,4185863978,2012-10-07T00:00:00.001Z,Steven Pvt Ltd,mustang,low,4,Awards events,John,1,360,16.479851
1179474743,941664829,2012-11-03T00:00:00.001Z,Robert Pvt Ltd,pokhara,medium,3.5,Weddings,Steven,0,1999,42.069993
2871310940,911998654,2012-11-09T00:00:00.001Z,John Doe's Event Planning,nepalgung,high,3.5,Private Parties,Robert,1,656,26.61951
1781986615,2560826107,2012-10-31T00:00:00.001Z,Jane Smith's Event Planning,sira,high,3,Corporate Events,John Doe,0,4663,80.316463
334013045,1817277614,2012-11-06T00:00:00.001Z,Michael Johnson's Event Planning,bardibas,medium,4.5,Weddings,Jane Smith,1,999,41.273567
3843631351,3954474781,2012-10-30T00:00:00.001Z,Sarah Brown's Event Planning,mugu,low,3.4,Weddings,Michael Johnson,0,514,24.107835
2310207880,2579961268,2012-11-12T00:00:00.001Z,David Lee's Event Planning,jumla,high,3.5,Private Parties,Sarah Brown,1,712,32.044191
650456731,3271102461,2012-10-03T00:00:00.001Z,Emily Davis's Event Planning,humla,low,4.2,Corporate Events,David Lee,0,652,16.595874
2700038507,415464198,2012-10-31T00:00:00.001Z,Robert Wilson's Event Planning,mustang,medium,4.1,Weddings,Emily Davis,1,1705,8.282876
3913698961,2597689396,2012-11-04T00:00:00.001Z,Jessica Martinez's Event Planning,pokhara,high,3,Weddings,Robert Wilson,1,333,19.83683
2350936091,3642324803,2012-11-26T00:05:00.003Z,James Anderson's Event Planning,kalikot,medium,3.5,Private Parties,Jessica Martinez,1,1147,36.069611
2608367718,3975206093,2012-11-10T00:00:00.001Z,Lisa Taylor's Event Planning,sunsari,low,4,Corporate Events,James Anderson,1,427,18.827753
949519938,708665138,2012-10-30T00:00:00.001Z,Christopher Clark's Event Planning,Kampot,high,4.5,Weddings,Lisa Taylor,0,85,5.159407
293516808,1007347480,2012-11-11T00:00:00.001Z,Karen Rodriguez's Event Planning,kathmandu,low,4,Weddings,Christopher Clark,0,1114,48.126297
1942535569,3137081969,2012-12-07T09:00:00.003Z,Mark Thompson's Event Planning,chitwan,medium,3.5,Private Parties,Karen Rodriguez,0,2126,38.885195
1420231458,1294698325,2012-11-11T00:00:00.001Z,Elizabeth Lewis's Event Planning,birgung,high,3.5,Corporate Events,Mark Thompson,1,516,29.211255
2143251401,4150140610,2012-11-05T00:00:00.003Z,Joshua Harris's Event Planning,chitwan,medium,4,Weddings,Elizabeth Lewis,1,332,17.783361
3882632768,3647864012,2012-11-26T00:00:00.002Z,Michelle Young's Event Planning,parsa,low,4.5,Weddings,Joshua Harris,1,820,31.435539
616825218,3476440521,2012-10-31T00:00:00.001Z,William Martinez's Event Planning,balglung,high,3.4,Private Parties,Michelle Young,1,1940,57.673932
1010067902,517514445,2012-10-02T00:00:00.001Z,Amanda Scott's Event Planning,hetauda,low,3.5,Corporate Events,William Martinez,0,2104,41.176631
3797841998,781585781,2012-10-30T00:00:00.001Z,Daniel Green's Event Planning,lalitpur,medium,4.2,Weddings,Amanda Scott,1,226,13.661289
2307150378,1016098580,2012-10-30T00:00:00.001Z,Samantha White's Event Planning,bara,high,4.1,Weddings,Daniel Green,1,119,11.77398
507816315,1426522332,2012-10-29T00:00:00.001Z,Joseph Rodriguez's Event Planning,japan,medium,3.5,Private Parties,Samantha White,1,1799,21.218
1418616930,725266702,2012-10-29T00:00:00.001Z,Laura Martinez's Event Planning,india,low,4,Corporate Events,Joseph Rodriguez,1,1527,58.57976
2501314150,613687941,2012-11-08T00:00:00.001Z,Steven Adams's Event Planning,china,high,4.5,Weddings,Laura Martinez,1,2023,51.970905
1968232351,1098509207,2012-08-01T06:00:00.000Z,Patricia Lopez's Event Planning,galgi,low,4,Weddings,Steven Adams,1,595,18.447479
2795674177,3598071768,2012-10-12T00:00:00.002Z,Andrew King's Event Planning,galli,medium,3.5,Private Parties,Patricia Lopez,1,3012,109.684788
1401905636,4252244266,2012-11-04T00:00:00.001Z,Rebecca Baker's Event Planning,nepalgung,high,3.5,Corporate Events,Andrew King,0,2926,77.580661
3836582687,4083498051,2012-08-31T00:00:00.001Z,Ryan Perez's Event Planning,sira,medium,4,Weddings,Rebecca Baker,1,2631,75.290998
3739525198,711497121,2012-11-20T17:00:00.003Z,Kelly Carter's Event Planning,bardibas,low,4.5,Weddings,Ryan Perez,1,9455,68.550698
1066839399,1020819241,2012-11-16T20:00:00.003Z,Justin Rivera's Event Planning,mugu,high,3.4,Private Parties,Kelly Carter,0,3739,58.040149
1363619788,881617516,2012-12-07T23:10:00.003Z,Ashley Edwards's Event Planning,jumla,low,3.5,Corporate Events,Justin Rivera,1,1673,59.113174
2996923495,3832426265,2012-11-03T00:00:00.001Z,Scott Mitchell's Event Planning,humla,medium,4.2,Weddings,Ashley Edwards,0,1074,36.32705
108328258,4185999054,2012-11-22T20:00:00.002Z,Heather Morris's Event Planning,mustang,high,4.1,Awards events,Scott Mitchell,0,1314,55.659988
945627510,1240515743,2012-10-06T00:00:00.001Z,Brandon Gonzalez's Event Planning,pokhara,medium,3.5,Weddings,Heather Morris,1,288,14.132583
2489007829,1999363021,2012-10-29T00:00:00.001Z,Stephanie Torres's Event Planning,nepalgung,low,4,Private Parties,Brandon Gonzalez,1,855,34.070054
3105234108,44098316,2012-11-22T00:00:00.002Z,Nicholas Nelson's Event Planning,sira,high,4.5,Corporate Events,Stephanie Torres,0,1526,44.34333
3253996490,1918590410,2012-11-24T00:00:00.002Z,Megan Walker's Event Planning,bardibas,low,4,Weddings,Nicholas Nelson,1,785,26.065735
1032588622,1768539776,2012-10-10T07:00:00.003Z,Jose Cooper's Event Planning,mugu,medium,3.5,Weddings,Megan Walker,0,484,23.473004
3728988828,4235478695,2012-10-30T00:00:00.001Z,Katherine Reed's Event Planning,jumla,high,3.5,Private Parties,Jose Cooper,0,1155,45.589568
4020625664,3324266513,2012-10-30T00:00:00.001Z,Eric Cook's Event Planning,humla,medium,3,Corporate Events,Katherine Reed,1,1051,23.496054
2573061069,3686526729,2012-12-08T00:00:00.001Z,Sandra Morgan's Event Planning,mustang,low,4.5,Weddings,Eric Cook,0,410,16.939441
423623928,4120508790,2012-11-08T00:00:00.001Z,Gabriel Bell's Event Planning,pokhara,high,3.4,Weddings,Sandra Morgan,1,6336,81.914696
2615721365,3214543653,2012-08-31T09:00:00.000Z,Amy Richardson's Event Planning,nepalgung,low,3.5,Private Parties,Gabriel Bell,0,331,19.500893
2410300337,813883609,2012-10-08T02:00:00.003Z,Thomas Wood's Event Planning,sira,medium,4.2,Corporate Events,Amy Richardson,1,1333,29.558157
728126986,375876914,2012-10-04T00:00:00.001Z,Julie Mitchell's Event Planning,bardibas,high,4.1,Weddings,Thomas Wood,0,1583,46.075037
389818573,1065410499,2012-10-30T00:00:00.001Z,Stephen Ward's Event Planning,mugu,medium,3,Weddings,Julie Mitchell,1,901,23.531721
3221372597,1900245709,2012-11-14T00:00:00.001Z,Amanda Lopez's Event Planning,jumla,low,3.5,Private Parties,Stephen Ward,0,1077,49.078546
4092423355,2939696577,2012-11-09T06:00:00.003Z,Patrick Coleman's Event Planning,humla,high,4,Corporate Events,Amanda Lopez,1,1543,37.02665
2659763559,934253914,2012-09-10T03:00:00.003Z,Cynthia Rogers's Event Planning,mustang,low,4.5,Weddings,Patrick Coleman,0,6.5,45.154631
3472930517,1733069841,2012-12-11T20:00:00.002Z,Ronald Murphy's Event Planning,pokhara,medium,4,Weddings,Cynthia Rogers,1,1018,46.887983
97217712,1905079423,2012-10-29T00:00:00.001Z,Brittany Bennett's Event Planning,kalikot,high,3.5,Private Parties,Ronald Murphy,1,533,24.598479
3551254564,2746451489,2012-11-09T00:00:00.003Z,Michael Nelson's Event Planning,sunsari,medium,3.5,Corporate Events,Brittany Bennett,1,2164,32.363538
935182201,2305902318,2012-12-01T22:00:00.003Z,Lori Adams's Event Planning,Kampot,low,4,Weddings,Michael Nelson,1,695,11.50396
517558243,1055441237,2012-11-04T00:00:00.001Z,Timothy Garcia's Event Planning,kathmandu,high,4.5,Weddings,Lori Adams,0,369,19.375768
3828205008,3344985936,2013-05-15T05:05:00.003Z,Tiffany Cooper's Event Planning,chitwan,low,3.4,Private Parties,Timothy Garcia,0,1288,36.125715
2760876250,641912619,2012-10-27T00:00:00.002Z,Alan Gray's Event Planning,birgung,medium,3.5,Corporate Events,Tiffany Cooper,0,550,25.450534
550528378,3053278014,2012-11-06T00:00:00.001Z,Christina Evans's Event Planning,chitwan,high,4.2,Weddings,Alan Gray,1,1043,41.890722
975577539,1434745018,2012-11-10T00:00:00.001Z,Phillip Phillips's Event Planning,parsa,medium,4.1,Weddings,Christina Evans,1,431,22.179658
1537309411,3026659950,2012-10-21T00:15:00.003Z,Kimberly Parker's Event Planning,balglung,low,3.5,Private Parties,Phillip Phillips,1,3946,139.575085
3182833252,1018564374,2012-08-31T00:00:00.001Z,Dennis Turner's Event Planning,hetauda,high,4,Corporate Events,Kimberly Parker,1,332,18.264635
973265170,1388567623,2012-10-27T17:30:00.003Z,Christine Morris's Event Planning,lalitpur,low,4.5,Weddings,Dennis Turner,0,220,11.187696
536196786,3076890398,2012-12-12T01:00:00.003Z,Randy Russell's Event Planning,bara,medium,4,Weddings,Christine Morris,1,831,41.670544
3003229843,4235478695,2012-10-03T00:00:00.001Z,Melissa Diaz's Event Planning,japan,high,3.5,Private Parties,Randy Russell,1,498,27.46264
2009645483,657882633,2012-10-06T00:00:00.001Z,Gary Bennett's Event Planning,india,medium,3.5,Corporate Events,Melissa Diaz,1,388,17.455024
301530247,208532117,2012-10-13T04:00:00.003Z,Christie Watson's Event Planning,china,low,4,Weddings,Gary Bennett,1,393,21.394281
1190695846,1733069841,2012-10-26T23:00:00.003Z,Wayne Collins's Event Planning,galgi,high,4.5,Awards events,Christie Watson,1,1,0.605645
2894128040,3029409500,2012-10-10T20:00:00.002Z,Stacey Butler's Event Planning,galli,low,3.4,Weddings,Wayne Collins,1,1497,61.692197
2280892735,2509951454,2012-09-27T00:00:00.001Z,Marvin Cooper's Event Planning,nepalgung,medium,3.5,Private Parties,Stacey Butler,1,292,14.530946
239276659,4185863978,2012-12-05T20:00:00.002Z,Courtney Richardson's Event Planning,sira,high,4.2,Corporate Events,Marvin Cooper,0,631,25.978555
4140354199,941664829,2012-12-14T14:05:00.003Z,Shawn Carter's Event Planning,bardibas,medium,4.1,Weddings,Courtney Richardson,1,208,6.643778
974085606,911998654,2012-08-31T00:00:00.001Z,Leslie Alexander's Event Planning,mugu,low,3.5,Weddings,Shawn Carter,1,932,36.788745
380501274,2560826107,2012-10-29T18:00:00.003Z,Tina Hernandez's Event Planning,jumla,high,4,Private Parties,Leslie Alexander,0,893,31.054334
2329324806,1817277614,2012-08-31T00:00:00.001Z,Ricky Ross's Event Planning,humla,low,4.5,Corporate Events,Tina Hernandez,1,577,21.891078
102952604,3954474781,2012-09-29T00:00:00.001Z,Monica Howard's Event Planning,mustang,medium,4,Weddings,Ricky Ross,0,438,18.335992
1085970489,2579961268,2012-09-03T00:00:00.001Z,Jeffrey Gonzalez's Event Planning,pokhara,high,3.5,Weddings,Monica Howard,0,818,40.138009
918116457,3271102461,2012-10-31T00:00:00.001Z,Angela Barnes's Event Planning,nepalgung,high,3.5,Private Parties,Jeffrey Gonzalez,1,1509,44.090535
1268441808,415464198,2012-10-25T00:00:00.001Z,Joel Ward's Event Planning,sira,medium,3,Corporate Events,Angela Barnes,1,47,3.300061
1178194459,2597689396,2012-09-30T00:00:00.001Z,Erica Price's Event Planning,bardibas,low,4.5,Weddings,Joel Ward,0,349,20.632673
3436797348,3642324803,2012-11-15T00:00:00.001Z,Alberto Green's Event Planning,mugu,high,3.4,Weddings,Erica Price,1,1195,36.664991
3263635682,3975206093,2012-10-12T00:00:00.001Z,Crystal Mitchell's Event Planning,jumla,low,3.5,Private Parties,Alberto Green,0,189,18.26121
872950970,708665138,2012-10-08T00:00:00.001Z,Bryan Wright's Event Planning,humla,medium,4.2,Corporate Events,Crystal Mitchell,0,378,16.681269
3648276654,1007347480,2012-11-17T00:00:00.001Z,Monique Scott's Event Planning,mustang,high,4.1,Weddings,Bryan Wright,1,133,10.088006
1783910332,3137081969,2012-09-25T03:55:00.003Z,Bruce Campbell's Event Planning,pokhara,medium,3,Weddings,Monique Scott,0,255,7.89147
1619445765,1294698325,2012-09-03T00:00:00.001Z,Colleen Roberts's Event Planning,nepalgung,low,3.5,Private Parties,Bruce Campbell,1,297,16.715631
422354467,4150140610,2012-11-13T00:00:00.001Z,Johnny Flores's Event Planning,sira,high,4,Corporate Events,Colleen Roberts,0,165,9.357734
3028432012,3647864012,2012-12-10T00:00:00.001Z,Leslie Hill's Event Planning,bardibas,low,4.5,Weddings,Johnny Flores,1,318,11.22268
3582418533,3476440521,2012-10-03T00:00:00.001Z,Janet Cooper's Event Planning,mugu,medium,4,Weddings,Leslie Hill,0,299,14.564667
3506658662,517514445,2012-10-26T00:00:00.001Z,Brian Martinez's Event Planning,jumla,high,3.5,Private Parties,Janet Cooper,1,305,11.356079
3710884082,781585781,2012-10-27T00:00:00.001Z,Diana Rodriguez's Event Planning,humla,medium,3.5,Corporate Events,Brian Martinez,0,1316,52.612025
1335528193,1016098580,2012-09-28T23:00:00.003Z,Carlos Perez's Event Planning,mustang,low,4,Weddings,Diana Rodriguez,1,267,13.800656
766157199,1426522332,2012-12-06T21:00:00.002Z,Margaret Clark's Event Planning,pokhara,high,4.5,Weddings,Carlos Perez,0,639,27.097932
578876481,725266702,2012-10-27T00:00:00.001Z,Victor Coleman's Event Planning,kalikot,low,3.4,Private Parties,Margaret Clark,1,111,10.706613
221202458,613687941,2012-11-10T13:00:00.003Z,Cassandra Martinez's Event Planning,sunsari,medium,3.5,Corporate Events,Victor Coleman,1,111,7.342892
3596510482,1098509207,2012-11-23T00:00:00.002Z,Troy Allen's Event Planning,Kampot,high,4.2,Weddings,Cassandra Martinez,1,1267,50.561849
3969260761,3598071768,2012-08-31T00:00:00.001Z,Shannon Moore's Event Planning,kathmandu,medium,4.1,Weddings,Troy Allen,1,9,0.719996
2157929746,4252244266,2012-11-26T00:00:00.002Z,Rachel Lopez's Event Planning,chitwan,low,3.5,Private Parties,Shannon Moore,0,3009,59.248437
1629910947,4083498051,2012-10-31T00:00:00.001Z,Corey Bell's Event Planning,birgung,high,4,Corporate Events,Rachel Lopez,0,5376,90.457886
861702567,711497121,2012-11-09T00:00:00.001Z,Alicia Price's Event Planning,chitwan,low,4.5,Weddings,Corey Bell,0,1030,40.723459
2938749256,1020819241,2012-10-29T00:00:00.001Z,Carl Richardson's Event Planning,parsa,medium,4,Awards events,Alicia Price,1,915,41.247402
1992413107,881617516,2012-10-26T00:00:00.001Z,Jacqueline Martinez's Event Planning,balglung,high,3.5,Weddings,Carl Richardson,1,1115,10.083905
2688524160,3832426265,2012-07-14T08:30:00.000Z,Harold Cooper's Event Planning,hetauda,medium,3.5,Private Parties,Jacqueline Martinez,1,318,16.759252
1333829432,4185999054,2012-11-11T03:00:00.003Z,Sabrina Barnes's Event Planning,lalitpur,low,4,Corporate Events,Harold Cooper,1,604,22.132418
3438993032,1240515743,2012-12-14T00:00:00.001Z,Ramon Brown's Event Planning,bara,high,4.5,Weddings,Sabrina Barnes,0,2028,10.520961
2438434714,1999363021,2012-11-01T00:00:00.001Z,Sylvia Hill's Event Planning,japan,low,3.4,Weddings,Ramon Brown,1,756,35.384423
169679772,44098316,2012-10-05T00:00:00.001Z,Harry Johnson's Event Planning,india,medium,3.5,Private Parties,Sylvia Hill,1,359,15.673154
2985774237,1918590410,2012-10-25T00:00:00.001Z,Charlene Howard's Event Planning,china,high,4.2,Corporate Events,Harry Johnson,1,87,8.981427
376593949,1768539776,2012-10-12T00:00:00.002Z,Clarence Torres's Event Planning,galgi,medium,4.1,Weddings,Charlene Howard,0,3462,31.482872
156353771,4235478695,2012-10-28T00:00:00.001Z,Yolanda Green's Event Planning,galli,low,3.5,Weddings,Clarence Torres,0,1155,47.436675
1282082433,3324266513,2012-10-31T00:00:00.001Z,Martin Allen's Event Planning,nepalgung,high,4,Private Parties,Yolanda Green,1,4637,136.886704
2418966752,3686526729,2012-10-04T00:00:00.001Z,Elaine Adams's Event Planning,sira,low,4.5,Corporate Events,Martin Allen,1,3260,60.442593
3120842736,4120508790,2012-11-24T20:00:00.002Z,Calvin Scott's Event Planning,bardibas,medium,4,Weddings,Elaine Adams,1,2487,2.502487
51311653,3214543653,2012-10-27T00:00:00.001Z,Miriam Ramirez's Event Planning,mugu,high,3.5,Weddings,Calvin Scott,1,3237,48.110909
1310511988,813883609,2012-12-01T20:00:00.002Z,Arthur Wright's Event Planning,jumla,medium,3.5,Private Parties,Miriam Ramirez,0,2071,35.387874
2575303578,375876914,2012-12-13T00:00:00.001Z,Joann Hernandez's Event Planning,humla,low,3,Corporate Events,Arthur Wright,1,4097,4.66891
78990001,1065410499,2012-10-22T00:00:00.001Z,Karl Lewis's Event Planning,mustang,high,4.5,Weddings,Joann Hernandez,1,2528,73.82289
1841503354,1900245709,2012-10-27T00:00:00.001Z,Lucille Mitchell's Event Planning,pokhara,low,3.4,Weddings,Karl Lewis,0,1456,51.469576
3227431115,2939696577,2012-08-31T00:00:00.001Z,Daryl Johnson's Event Planning,nepalgung,medium,3.5,Private Parties,Lucille Mitchell,1,2951,85.115058
1233762920,934253914,2012-12-08T12:00:00.003Z,Kristin Lopez's Event Planning,sira,high,4.2,Corporate Events,Daryl Johnson,0,2105,61.437586
4085386358,1733069841,2012-10-22T00:00:00.001Z,Roland Clark's Event Planning,bardibas,medium,4.1,Weddings,Kristin Lopez,0,709,31.160542
3964060639,1905079423,2012-10-30T00:00:00.001Z,Eleanor Barnes's Event Planning,mugu,low,3,Weddings,Roland Clark,1,183,15.761384
3893357703,2746451489,2012-10-31T00:00:00.001Z,Vernon Parker's Event Planning,jumla,high,3.5,Private Parties,Eleanor Barnes,1,318,17.561955
590998091,2305902318,2012-10-13T00:00:00.001Z,Bethany Gonzalez's Event Planning,humla,low,4,Corporate Events,Vernon Parker,0,5487,71.124686
1462902079,1055441237,2012-10-31T00:00:00.001Z,Jerome Richardson's Event Planning,mustang,medium,4.5,Weddings,Bethany Gonzalez,1,1705,38.864027
2918749132,3344985936,2012-11-02T00:00:00.001Z,Dominique Smith's Event Planning,pokhara,high,4,Weddings,Jerome Richardson,0,1910,57.753914
2829792984,641912619,2012-10-26T00:00:00.001Z,Ruth Hernandez's Event Planning,nepalgung,medium,3.5,Private Parties,Dominique Smith,0,202,13.25753
4133786107,3053278014,2012-10-20T00:00:00.001Z,Clifford King's Event Planning,sira,low,3.5,Corporate Events,Ruth Hernandez,1,283,13.318744
2210350678,1434745018,2012-12-09T21:00:00.002Z,Danielle Campbell's Event Planning,bardibas,high,4,Weddings,Clifford King,0,338,18.70031
1857985857,3026659950,2012-08-31T00:00:00.001Z,Bruce Wood's Event Planning,mugu,low,4.5,Weddings,Danielle Campbell,1,1557,47.094369
2585678579,1018564374,2012-08-31T00:00:00.001Z,Cindy Perez's Event Planning,jumla,medium,3.4,Private Parties,Bruce Wood,0,284,14.486311
1399695501,1388567623,2012-11-23T00:00:00.002Z,Reginald Baker's Event Planning,humla,high,3.5,Corporate Events,Cindy Perez,1,292,18.61472
1968332736,3076890398,2012-10-20T00:00:00.001Z,Jacqueline Evans's Event Planning,mustang,medium,4.2,Weddings,Reginald Baker,0,696,29.035222
290465119,4235478695,2012-10-18T00:00:00.001Z,Lorenzo Allen's Event Planning,pokhara,low,4.1,Awards events,Jacqueline Evans,1,573,27.055085
1529554640,657882633,2012-10-29T00:00:00.001Z,Kristine Adams's Event Planning,kalikot,high,3.5,Weddings,Lorenzo Allen,0,772,23.004607
53934373,208532117,2012-10-06T00:00:00.001Z,Allen Hill's Event Planning,sunsari,low,4,Private Parties,Kristine Adams,1,2265,48.744209
3222995145,1733069841,2012-11-10T00:00:00.003Z,Gloria Howard's Event Planning,Kampot,medium,4.5,Corporate Events,Allen Hill,0,369,14.209329
1300373544,3029409500,2012-10-29T00:00:00.001Z,Franklin Cook's Event Planning,kathmandu,high,4,Weddings,Gloria Howard,1,874,36.368839
3676617790,2509951454,2012-11-06T03:30:00.002Z,Marjorie Moore's Event Planning,chitwan,medium,3.5,Weddings,Franklin Cook,1,302,24.353302
3347988500,4185863978,2012-10-04T00:00:00.001Z,Danny Brown's Event Planning,birgung,low,3.5,Private Parties,Marjorie Moore,1,311,19.143321
3457347530,941664829,2012-10-25T01:05:00.003Z,Sherry Lewis's Event Planning,chitwan,high,4,Corporate Events,Danny Brown,1,197,13.327372
1888712494,911998654,2012-11-03T00:00:00.001Z,Stuart Richardson's Event Planning,parsa,low,4.5,Weddings,Sherry Lewis,0,880,37.917002
2932009302,2560826107,2012-10-30T00:00:00.001Z,Andrea Martinez's Event Planning,balglung,medium,3.4,Weddings,Stuart Richardson,0,512,23.663713
3381519000,1817277614,2012-10-29T00:00:00.001Z,Regina Carter's Event Planning,hetauda,high,3.5,Private Parties,Andrea Martinez,0,313,14.44381
4195924644,3954474781,2012-11-03T00:00:00.001Z,Dominic Turner's Event Planning,lalitpur,medium,4.2,Corporate Events,Regina Carter,1,166,10.605084
2936461848,2579961268,2012-11-09T00:00:00.001Z,Jacqueline Reed's Event Planning,bara,low,4.1,Weddings,Dominic Turner,1,221,11.873856
2424001534,3271102461,2012-10-31T00:00:00.001Z,Arturo Garcia's Event Planning,japan,high,3.5,Weddings,Jacqueline Reed,1,282,12.708963
3835917768,415464198,2012-10-29T00:00:00.001Z,Janice Collins's Event Planning,india,low,4,Private Parties,Arturo Garcia,1,78,8.098369
401976348,2597689396,2012-10-30T00:00:00.001Z,Willie Sanchez's Event Planning,china,medium,4.5,Corporate Events,Janice Collins,0,276,20.374308
126987905,3642324803,2012-11-06T00:00:00.001Z,Casey Ward's Event Planning,galgi,high,4,Weddings,Willie Sanchez,1,1946,42.006908
3434302633,3975206093,2012-11-02T00:00:00.001Z,Lydia Anderson's Event Planning,galli,low,3.5,Weddings,Casey Ward,1,4571,875.581305
3096327312,708665138,2012-10-31T02:00:00.002Z,Jerry Green's Event Planning,nepalgung,high,3.5,Private Parties,Lydia Anderson,1,1623,39.127082
1397490059,1007347480,2012-11-11T00:00:00.003Z,Joanne Ramirez's Event Planning,sira,low,3,Corporate Events,Jerry Green,1,327,20.790703
782675480,3137081969,2012-11-06T00:00:00.001Z,Gwendolyn Price's Event Planning,bardibas,medium,4.5,Weddings,Joanne Ramirez,1,476,18.65988
2600467156,1294698325,2012-10-31T00:00:00.001Z,Rodney Butler's Event Planning,mugu,high,3.4,Weddings,Gwendolyn Price,1,1022,45.720894
1935879458,4150140610,2012-10-31T00:00:00.001Z,Georgia Roberts's Event Planning,jumla,medium,3.5,Private Parties,Rodney Butler,1,444,21.789615
3627805046,3647864012,2012-10-31T00:00:00.001Z,Oliver Flores's Event Planning,humla,low,4.2,Corporate Events,Georgia Roberts,0,390,20.199057
651935571,3476440521,2012-09-15T23:20:00.003Z,Tracy Hill's Event Planning,mustang,high,4.1,Weddings,Oliver Flores,1,513,26.123705
1985153611,517514445,2012-10-31T00:00:00.001Z,Bernard Howard's Event Planning,pokhara,low,3,Weddings,Tracy Hill,1,491,12.599836
3527349382,781585781,2012-10-29T00:00:00.001Z,Bessie Martinez's Event Planning,nepalgung,medium,3.5,Private Parties,Bernard Howard,0,410,13.543053
1243182652,1016098580,2012-10-30T00:00:00.001Z,Jeffrey Parker's Event Planning,sira,high,4,Corporate Events,Bessie Martinez,1,3336,60.722162
2209880365,1426522332,2012-11-17T00:00:00.001Z,Martha Campbell's Event Planning,bardibas,medium,4.5,Weddings,Jeffrey Parker,0,765,32.227223
3634712993,725266702,2012-10-29T00:00:00.001Z,Bobby Watson's Event Planning,mugu,low,4,Awards events,Martha Campbell,0,2264,46.875375
1467610412,613687941,2012-09-28T23:25:00.003Z,Janice Ward's Event Planning,jumla,high,3.5,Weddings,Bobby Watson,1,188,11.215702
2282291531,1098509207,2012-10-14T00:00:00.001Z,Dwight Reed's Event Planning,humla,low,3.5,Private Parties,Janice Ward,1,179,8.468586
1281108322,3598071768,2012-10-12T00:00:00.001Z,Terri Bell's Event Planning,mustang,medium,4,Corporate Events,Dwight Reed,0,180,8.884318
2773268550,4252244266,2012-11-06T00:00:00.001Z,Darryl Evans's Event Planning,pokhara,high,4.5,Weddings,Terri Bell,1,1071,27.491891
1468984003,4083498051,2012-10-20T00:00:00.001Z,Eleanor Gray's Event Planning,nepalgung,high,3.4,Weddings,Darryl Evans,0,686,21.462935
3068417283,711497121,2012-11-04T00:00:00.001Z,Edgar Johnson's Event Planning,sira,medium,3.5,Private Parties,Eleanor Gray,0,1599,28.848187
3327844721,1020819241,2012-10-30T00:00:00.001Z,Gwendolyn Garcia's Event Planning,bardibas,low,4.2,Corporate Events,Edgar Johnson,1,2988,47.320801
3642792280,881617516,2012-10-31T00:00:00.001Z,Joan Bennett's Event Planning,mugu,high,4.1,Weddings,Gwendolyn Garcia,0,3877,82.643036
751127724,3832426265,2012-10-04T00:00:00.001Z,Russell Parker's Event Planning,jumla,low,3.5,Weddings,Joan Bennett,1,455,20.230535
3213069097,4185999054,2012-11-14T14:00:00.003Z,Charlotte Turner's Event Planning,humla,medium,4,Private Parties,Russell Parker,0,1424,46.217769
197942693,1240515743,2012-11-24T00:00:00.001Z,Joey Adams's Event Planning,mustang,high,4.5,Corporate Events,Charlotte Turner,1,719,36.952268
4257575686,1999363021,2012-10-30T00:00:00.001Z,Angela Green's Event Planning,pokhara,medium,4,Weddings,Joey Adams,0,470,16.411345
448676621,44098316,2012-08-31T00:00:00.001Z,Michele Lopez's Event Planning,kalikot,low,3.5,Weddings,Angela Green,1,6430,72.595961
1827572703,1918590410,2012-12-12T00:00:00.001Z,Ross Richardson's Event Planning,sunsari,high,3.5,Private Parties,Michele Lopez,0,1532,33.648404
3275971823,1768539776,2012-12-13T00:00:00.001Z,Clara Martinez's Event Planning,Kampot,low,4,Corporate Events,Ross Richardson,1,1896,57.69847
367679822,4235478695,2012-12-31T00:00:00.001Z,Carlos Hernandez's Event Planning,kathmandu,medium,4.5,Weddings,Clara Martinez,0,770,34.052253
3668618395,3324266513,2012-07-10T02:00:00.000Z,Darlene Rivera's Event Planning,chitwan,high,3.4,Weddings,Carlos Hernandez,1,1078,27.299301
2625171567,3686526729,2012-10-30T00:00:00.001Z,Nathan Brown's Event Planning,birgung,medium,3.5,Private Parties,Darlene Rivera,1,409,20.219385
